x,y,b,r
690.0,89.0,107.08,2.8284271247461903
1582.0,158.0,119.84,2.8284271247461903
102.0,1217.0,109.2,2.8284271247461903
453.0,358.0,111.88,2.8284271247461903
1892.0,789.0,116.12,2.8284271247461903
364.0,966.0,116.68,2.8284271247461903
9.0,717.0,107.08,2.8284271247461903
207.0,755.0,106.44,2.8284271247461903
797.0,96.0,102.0,2.8284271247461903
354.0,654.0,110.72,2.8284271247461903
1809.0,132.0,106.32,2.8284271247461903
1825.0,161.0,109.52,2.8284271247461903
161.0,636.0,100.2,2.8284271247461903
1591.0,484.0,101.76,2.8284271247461903
1193.0,628.0,100.6,2.8284271247461903
273.0,153.0,108.0,2.8284271247461903
724.0,632.0,97.76,2.8284271247461903
753.0,1179.0,101.4,2.8284271247461903
628.0,856.0,98.64,2.8284271247461903
529.0,998.0,126.92,2.8284271247461903
534.0,471.0,105.52,2.8284271247461903
1218.0,1070.0,106.88,2.8284271247461903
1216.0,867.0,92.72,2.8284271247461903
1226.0,324.0,91.04,2.8284271247461903
279.0,339.0,98.8,2.8284271247461903
732.0,333.0,98.44,2.8284271247461903
899.0,300.0,88.76,2.8284271247461903
1031.0,1109.0,90.6,2.8284271247461903
1280.0,439.0,87.96,2.8284271247461903
694.0,653.0,84.92,2.8284271247461903
1091.0,105.0,119.4733727810651,7.228202652129152
39.0,486.0,84.8,2.8284271247461903
192.0,67.0,83.2,2.8284271247461903
1139.0,352.0,84.12,2.8284271247461903
895.0,490.0,85.56,2.8284271247461903
103.0,152.0,84.04,2.8284271247461903
1115.0,130.0,118.74556213017752,7.228202652129152
1356.0,1034.0,83.4,2.8284271247461903
680.0,620.0,81.16,2.8284271247461903
529.0,1179.0,87.08,2.8284271247461903
585.0,1163.0,81.88,2.8284271247461903
607.0,447.0,81.56,2.8284271247461903
901.0,712.0,79.44,2.8284271247461903
163.0,1078.0,84.84,2.8284271247461903
1564.0,1132.0,78.48,2.8284271247461903
126.0,674.0,78.52,2.8284271247461903
372.0,1047.0,81.0,2.8284271247461903
1872.0,162.0,75.92,2.8284271247461903
1615.0,266.0,80.24,2.8284271247461903
281.0,1014.0,76.44,2.8284271247461903
907.0,1019.0,75.56,2.8284271247461903
1110.0,737.0,76.52,2.8284271247461903
79.0,376.0,73.88,2.8284271247461903
48.0,314.0,77.12,2.8284271247461903
1199.0,964.0,73.76,2.8284271247461903
1882.0,147.0,75.4,2.8284271247461903
1219.0,1151.0,73.48,2.8284271247461903
898.0,451.0,72.92,2.8284271247461903
1037.0,720.0,72.68,2.8284271247461903
575.0,770.0,73.08,2.8284271247461903
1185.0,1098.0,72.4,2.8284271247461903
1825.0,127.0,70.96,2.8284271247461903
1783.0,110.0,71.2,2.8284271247461903
425.0,635.0,73.44,2.8284271247461903
1460.0,107.0,69.56,2.8284271247461903
1771.0,740.0,70.56,2.8284271247461903
1192.0,90.0,71.0,2.8284271247461903
1493.0,1176.0,71.04,2.8284271247461903
1068.0,770.0,70.16,2.8284271247461903
1476.0,594.0,69.52,2.8284271247461903
1242.0,501.0,69.72,2.8284271247461903
1364.0,242.0,67.8,2.8284271247461903
1542.0,745.0,77.84,2.8284271247461903
684.0,181.0,68.32,2.8284271247461903
966.0,454.0,67.44,2.8284271247461903
256.0,355.0,69.2,2.8284271247461903
1090.0,1190.0,69.32,2.8284271247461903
1706.0,118.0,67.56,2.8284271247461903
1296.0,1082.0,67.16,2.8284271247461903
235.0,866.0,69.12,2.8284271247461903
207.0,68.0,67.68,2.8284271247461903
355.0,1021.0,66.92,2.8284271247461903
896.0,244.0,65.4,2.8284271247461903
1515.0,525.0,79.36,2.8284271247461903
1090.0,801.0,65.72,2.8284271247461903
581.0,1073.0,64.92,2.8284271247461903
745.0,127.0,64.08,2.8284271247461903
263.0,329.0,65.96,2.8284271247461903
775.0,30.0,65.56,2.8284271247461903
709.0,334.0,63.4,2.8284271247461903
481.0,222.0,63.96,2.8284271247461903
1459.0,24.0,64.92,2.8284271247461903
360.0,900.0,65.8,2.8284271247461903
557.0,571.0,63.36,2.8284271247461903
355.0,771.0,64.68,2.8284271247461903
266.0,75.0,65.28,2.8284271247461903
324.0,261.0,63.08,2.8284271247461903
157.0,1166.0,66.88,2.8284271247461903
762.0,1095.0,62.6,2.8284271247461903
1311.0,543.0,62.88,2.8284271247461903
1771.0,118.0,62.24,2.8284271247461903
1838.0,1168.0,61.96,2.8284271247461903
1817.0,317.0,61.16,2.8284271247461903
1070.0,993.0,61.28,2.8284271247461903
1379.0,1034.0,62.24,2.8284271247461903
1046.0,556.0,60.68,2.8284271247461903
763.0,769.0,60.36,2.8284271247461903
849.0,229.0,60.76,2.8284271247461903
1033.0,963.0,61.0,2.8284271247461903
1614.0,1221.0,57.06666666666667,2.8284271247461903
1518.0,403.0,59.04,2.8284271247461903
1569.0,719.0,60.44,2.8284271247461903
1451.0,570.0,60.92,2.8284271247461903
68.0,885.0,66.0,2.8284271247461903
891.0,346.0,58.68,2.8284271247461903
204.0,1044.0,60.48,2.8284271247461903
1154.0,114.0,59.76,2.8284271247461903
662.0,402.0,59.72,2.8284271247461903
417.0,310.0,58.8,2.8284271247461903
711.0,117.0,58.04,2.8284271247461903
1472.0,1077.0,59.44,2.8284271247461903
1210.0,995.0,59.36,2.8284271247461903
983.0,88.0,55.96,2.8284271247461903
1465.0,745.0,58.88,2.8284271247461903
933.0,455.0,57.44,2.8284271247461903
1020.0,388.0,57.8,2.8284271247461903
298.0,760.0,58.96,2.8284271247461903
1784.0,44.0,57.48,2.8284271247461903
872.0,1050.0,57.72,2.8284271247461903
729.0,1112.0,58.2,2.8284271247461903
464.0,342.0,56.84,2.8284271247461903
1663.0,763.0,66.72,2.8284271247461903
863.0,573.0,56.68,2.8284271247461903
1658.0,553.0,55.76,2.8284271247461903
234.0,800.0,55.92,2.8284271247461903
792.0,587.0,55.88,2.8284271247461903
513.0,705.0,56.8,2.8284271247461903
298.0,374.0,55.8,2.8284271247461903
1306.0,652.0,54.2,2.8284271247461903
455.0,393.0,53.96,2.8284271247461903
1627.0,562.0,53.44,2.8284271247461903
160.0,127.0,54.2,2.8284271247461903
1458.0,387.0,53.56,2.8284271247461903
36.0,48.0,53.52,2.8284271247461903
431.0,1093.0,53.2,2.8284271247461903
368.0,634.0,55.0,2.8284271247461903
1853.0,766.0,54.16,2.8284271247461903
635.0,359.0,53.0,2.8284271247461903
1738.0,54.0,52.44,2.8284271247461903
539.0,748.0,55.0,2.8284271247461903
1182.0,46.0,53.44,2.8284271247461903
1535.0,56.0,52.48,2.8284271247461903
1174.0,723.0,52.8,2.8284271247461903
1362.0,615.0,54.28,2.8284271247461903
831.0,1139.0,53.16,2.8284271247461903
215.0,329.0,53.44,2.8284271247461903
242.0,703.0,51.64,2.8284271247461903
374.0,793.0,52.6,2.8284271247461903
1751.0,1018.0,51.28,2.8284271247461903
1326.0,303.0,51.32,2.8284271247461903
862.0,792.0,51.92,2.8284271247461903
1914.0,1047.0,51.8,2.8284271247461903
543.0,377.0,50.48,2.8284271247461903
62.0,1128.0,52.36,2.8284271247461903
1547.0,517.0,49.84,2.8284271247461903
299.0,1063.0,51.64,2.8284271247461903
1137.0,754.0,51.24,2.8284271247461903
1543.0,741.0,64.44,2.8284271247461903
236.0,656.0,50.32,2.8284271247461903
1712.0,501.0,48.92,2.8284271247461903
493.0,328.0,50.04,2.8284271247461903
1878.0,115.0,48.84,2.8284271247461903
1649.0,710.0,49.64,2.8284271247461903
799.0,1107.0,50.12,2.8284271247461903
806.0,928.0,50.16,2.8284271247461903
1573.0,601.0,49.0,2.8284271247461903
398.0,156.0,48.4,2.8284271247461903
780.0,639.0,50.2,2.8284271247461903
789.0,568.0,49.08,2.8284271247461903
856.0,975.0,48.84,2.8284271247461903
1108.0,139.0,50.72,2.8284271247461903
209.0,399.0,47.96,2.8284271247461903
1548.0,1121.0,49.48,2.8284271247461903
740.0,459.0,47.24,2.8284271247461903
527.0,230.0,48.36,2.8284271247461903
348.0,206.0,48.4,2.8284271247461903
326.0,1133.0,50.68,2.8284271247461903
440.0,709.0,48.8,2.8284271247461903
1714.0,1192.0,48.0,2.8284271247461903
1426.0,664.0,47.16,2.8284271247461903
1596.0,1036.0,48.0,2.8284271247461903
648.0,1020.0,47.72,2.8284271247461903
1172.0,841.0,47.64,2.8284271247461903
1670.0,139.0,46.52,2.8284271247461903
1274.0,505.0,46.76,2.8284271247461903
1009.0,192.0,46.2,2.8284271247461903
101.0,275.0,47.84,2.8284271247461903
1844.0,103.0,46.08,2.8284271247461903
1085.0,423.0,46.12,2.8284271247461903
1740.0,893.0,46.6,2.8284271247461903
651.0,709.0,46.64,2.8284271247461903
1643.0,397.0,45.76,2.8284271247461903
573.0,99.0,45.88,2.8284271247461903
50.0,579.0,45.32,2.8284271247461903
1463.0,68.0,50.52,2.8284271247461903
288.0,560.0,45.8,2.8284271247461903
1890.0,63.0,44.68,2.8284271247461903
179.0,522.0,46.84,2.8284271247461903
1009.0,379.0,45.24,2.8284271247461903
1747.0,792.0,45.48,2.8284271247461903
828.0,645.0,45.76,2.8284271247461903
1802.0,103.0,45.52,2.8284271247461903
1181.0,735.0,44.92,2.8284271247461903
706.0,1016.0,45.64,2.8284271247461903
1198.0,481.0,44.44,2.8284271247461903
260.0,681.0,45.36,2.8284271247461903
885.0,494.0,45.72,2.8284271247461903
985.0,750.0,44.48,2.8284271247461903
1896.0,821.0,45.28,2.8284271247461903
565.0,401.0,44.28,2.8284271247461903
1772.0,683.0,43.92,2.8284271247461903
134.0,748.0,45.2,2.8284271247461903
1454.0,906.0,44.08,2.8284271247461903
382.0,1170.0,44.96,2.8284271247461903
1865.0,677.0,43.76,2.8284271247461903
133.0,322.0,44.68,2.8284271247461903
594.0,1188.0,44.72,2.8284271247461903
892.0,943.0,44.6,2.8284271247461903
1613.0,998.0,43.84,2.8284271247461903
1536.0,941.0,44.6,2.8284271247461903
220.0,127.0,43.72,2.8284271247461903
876.0,65.0,42.56,2.8284271247461903
1709.0,1118.0,43.16,2.8284271247461903
78.0,780.0,44.04,2.8284271247461903
1001.0,892.0,44.04,2.8284271247461903
835.0,256.0,43.72,2.8284271247461903
1901.0,291.0,42.4,2.8284271247461903
79.0,643.0,43.28,2.8284271247461903
94.0,1004.0,45.0,2.8284271247461903
432.0,613.0,43.44,2.8284271247461903
826.0,311.0,42.16,2.8284271247461903
429.0,1137.0,42.8,2.8284271247461903
1044.0,441.0,42.72,2.8284271247461903
614.0,286.0,41.4,2.8284271247461903
1366.0,621.0,43.36,2.8284271247461903
1725.0,1045.0,43.08,2.8284271247461903
286.0,727.0,42.48,2.8284271247461903
841.0,53.0,43.2,2.8284271247461903
1507.0,11.0,42.16,2.8284271247461903
1258.0,915.0,42.84,2.8284271247461903
192.0,494.0,42.0,2.8284271247461903
1831.0,970.0,41.76,2.8284271247461903
906.0,409.0,49.04,2.8284271247461903
1110.0,685.0,41.32,2.8284271247461903
763.0,414.0,42.72,2.8284271247461903
1317.0,425.0,41.52,2.8284271247461903
715.0,128.0,40.76,2.8284271247461903
1250.0,1133.0,42.0,2.8284271247461903
119.0,656.0,41.8,2.8284271247461903
1735.0,122.0,41.2,2.8284271247461903
494.0,80.0,40.96,2.8284271247461903
520.0,615.0,41.48,2.8284271247461903
1327.0,837.0,41.68,2.8284271247461903
313.0,1048.0,41.4,2.8284271247461903
741.0,528.0,41.12,2.8284271247461903
1193.0,342.0,40.44,2.8284271247461903
1158.0,209.0,40.96,2.8284271247461903
271.0,1029.0,41.36,2.8284271247461903
113.0,546.0,41.88,2.8284271247461903
1445.0,725.0,40.8,2.8284271247461903
494.0,600.0,41.64,2.8284271247461903
1401.0,367.0,40.68,2.8284271247461903
1019.0,1189.0,41.56,2.8284271247461903
323.0,864.0,41.16,2.8284271247461903
762.0,724.0,41.4,2.8284271247461903
477.0,836.0,40.48,2.8284271247461903
1528.0,670.0,40.28,2.8284271247461903
152.0,190.0,40.68,2.8284271247461903
108.0,1106.0,43.0,2.8284271247461903
32.0,832.0,41.28,2.8284271247461903
119.0,352.0,41.68,2.8284271247461903
709.0,639.0,40.24,2.8284271247461903
1887.0,177.0,40.84,2.8284271247461903
435.0,117.0,40.24,2.8284271247461903
113.0,765.0,41.36,2.8284271247461903
1440.0,992.0,40.76,2.8284271247461903
387.0,1060.0,40.44,2.8284271247461903
900.0,274.0,39.68,2.8284271247461903
403.0,181.0,40.28,2.8284271247461903
789.0,1129.0,40.68,2.8284271247461903
550.0,290.0,39.88,2.8284271247461903
1546.0,976.0,40.32,2.8284271247461903
1170.0,681.0,41.24,2.8284271247461903
442.0,573.0,40.8,2.8284271247461903
1060.0,122.0,39.32,2.8284271247461903
1558.0,37.0,39.2,2.8284271247461903
235.0,386.0,40.12,2.8284271247461903
662.0,801.0,39.68,2.8284271247461903
1021.0,1199.0,39.92,2.8284271247461903
1160.0,1152.0,40.36,2.8284271247461903
498.0,258.0,39.28,2.8284271247461903
682.0,695.0,41.2,2.8284271247461903
1140.0,1056.0,39.6,2.8284271247461903
1392.0,81.0,38.84,2.8284271247461903
203.0,1115.0,40.96,2.8284271247461903
1025.0,767.0,39.64,2.8284271247461903
362.0,98.0,39.44,2.8284271247461903
1054.0,908.0,39.28,2.8284271247461903
983.0,964.0,39.84,2.8284271247461903
948.0,791.0,39.4,2.8284271247461903
455.0,21.0,38.6,2.8284271247461903
892.0,618.0,38.04,2.8284271247461903
1587.0,1027.0,39.88,2.8284271247461903
652.0,830.0,39.2,2.8284271247461903
1779.0,723.0,38.96,2.8284271247461903
1943.0,1023.0,37.8,2.8284271247461903
1799.0,443.0,37.84,2.8284271247461903
1798.0,95.0,38.68,2.8284271247461903
888.0,62.0,37.92,2.8284271247461903
1423.0,80.0,37.48,2.8284271247461903
1099.0,487.0,37.8,2.8284271247461903
209.0,363.0,39.0,2.8284271247461903
1546.0,325.0,38.2,2.8284271247461903
1894.0,986.0,38.48,2.8284271247461903
48.0,1009.0,39.92,2.8284271247461903
1508.0,919.0,39.24,2.8284271247461903
366.0,358.0,37.84,2.8284271247461903
900.0,142.0,37.88,2.8284271247461903
424.0,125.0,37.56,2.8284271247461903
549.0,1179.0,38.8,2.8284271247461903
1602.0,758.0,38.8,2.8284271247461903
612.0,1020.0,38.44,2.8284271247461903
1798.0,954.0,38.56,2.8284271247461903
834.0,560.0,37.52,2.8284271247461903
56.0,903.0,38.8,2.8284271247461903
89.0,349.0,38.28,2.8284271247461903
1513.0,71.0,37.56,2.8284271247461903
90.0,189.0,37.8,2.8284271247461903
1815.0,163.0,38.24,2.8284271247461903
468.0,416.0,37.0,2.8284271247461903
523.0,401.0,37.64,2.8284271247461903
249.0,1200.0,39.44,2.8284271247461903
1287.0,1001.0,38.0,2.8284271247461903
1568.0,538.0,36.92,2.8284271247461903
580.0,265.0,36.84,2.8284271247461903
1122.0,65.0,36.04,2.8284271247461903
206.0,593.0,37.68,2.8284271247461903
804.0,715.0,37.84,2.8284271247461903
227.0,292.0,37.04,2.8284271247461903
1329.0,138.0,38.12,2.8284271247461903
1210.0,715.0,36.32,2.8284271247461903
893.0,1208.0,37.56,2.8284271247461903
117.0,1197.0,38.28,2.8284271247461903
35.0,627.0,37.52,2.8284271247461903
1704.0,77.0,36.68,2.8284271247461903
1587.0,652.0,36.64,2.8284271247461903
280.0,926.0,36.76,2.8284271247461903
809.0,235.0,36.56,2.8284271247461903
136.0,831.0,37.24,2.8284271247461903
1124.0,896.0,36.88,2.8284271247461903
1466.0,643.0,36.4,2.8284271247461903
1143.0,733.0,36.48,2.8284271247461903
896.0,220.0,35.88,2.8284271247461903
751.0,382.0,35.84,2.8284271247461903
1708.0,1221.0,45.13333333333333,2.8284271247461903
1331.0,910.0,38.32,2.8284271247461903
984.0,1197.0,37.04,2.8284271247461903
1326.0,1163.0,36.6,2.8284271247461903
328.0,605.0,36.48,2.8284271247461903
825.0,657.0,36.92,2.8284271247461903
1473.0,311.0,35.16,2.8284271247461903
481.0,177.0,35.36,2.8284271247461903
862.0,819.0,36.6,2.8284271247461903
925.0,860.0,36.52,2.8284271247461903
144.0,1115.0,37.28,2.8284271247461903
1125.0,1179.0,36.76,2.8284271247461903
666.0,463.0,35.52,2.8284271247461903
523.0,723.0,36.24,2.8284271247461903
1943.0,783.0,36.86666666666667,2.8284271247461903
25.0,509.0,36.2,2.8284271247461903
750.0,772.0,36.0,2.8284271247461903
1366.0,983.0,36.08,2.8284271247461903
185.0,903.0,36.28,2.8284271247461903
28.0,197.0,35.88,2.8284271247461903
740.0,929.0,36.2,2.8284271247461903
80.0,1221.0,37.266666666666666,2.8284271247461903
710.0,82.0,34.36,2.8284271247461903
328.0,405.0,36.32,2.8284271247461903
645.0,852.0,35.6,2.8284271247461903
1039.0,136.0,34.8,2.8284271247461903
1367.0,311.0,35.2,2.8284271247461903
763.0,9.0,35.0,2.8284271247461903
741.0,637.0,35.84,2.8284271247461903
786.0,1122.0,36.52,2.8284271247461903
287.0,944.0,35.52,2.8284271247461903
1726.0,128.0,34.2,2.8284271247461903
418.0,778.0,35.16,2.8284271247461903
1850.0,263.0,34.08,2.8284271247461903
674.0,649.0,34.68,2.8284271247461903
1596.0,167.0,33.92,2.8284271247461903
1275.0,640.0,34.12,2.8284271247461903
1489.0,784.0,34.68,2.8284271247461903
1328.0,1061.0,34.2,2.8284271247461903
1191.0,487.0,34.2,2.8284271247461903
834.0,1219.0,36.04,2.8284271247461903
347.0,805.0,34.36,2.8284271247461903
1171.0,52.0,33.4,2.8284271247461903
1391.0,997.0,34.0,2.8284271247461903
1481.0,1173.0,34.6,2.8284271247461903
214.0,598.0,34.6,2.8284271247461903
726.0,201.0,32.84,2.8284271247461903
1106.0,29.0,32.88,2.8284271247461903
466.0,977.0,33.8,2.8284271247461903
1465.0,981.0,34.36,2.8284271247461903
1404.0,1029.0,34.48,2.8284271247461903
989.0,1015.0,34.04,2.8284271247461903
542.0,962.0,34.08,2.8284271247461903
892.0,8.0,32.32,2.8284271247461903
1618.0,323.0,32.8,2.8284271247461903
226.0,412.0,33.52,2.8284271247461903
281.0,1076.0,33.76,2.8284271247461903
264.0,1213.0,35.68,2.8284271247461903
294.0,807.0,33.36,2.8284271247461903
1142.0,1002.0,33.56,2.8284271247461903
1531.0,825.0,33.44,2.8284271247461903
1420.0,14.0,32.04,2.8284271247461903
841.0,167.0,32.6,2.8284271247461903
1436.0,757.0,33.6,2.8284271247461903
1131.0,797.0,33.16,2.8284271247461903
1472.0,960.0,33.28,2.8284271247461903
30.0,768.0,33.0,2.8284271247461903
541.0,539.0,33.16,2.8284271247461903
578.0,1119.0,33.0,2.8284271247461903
211.0,1008.0,33.32,2.8284271247461903
1706.0,424.0,32.32,2.8284271247461903
410.0,788.0,33.24,2.8284271247461903
245.0,401.0,32.96,2.8284271247461903
1401.0,1011.0,32.72,2.8284271247461903
576.0,622.0,43.12,2.8284271247461903
1742.0,928.0,32.4,2.8284271247461903
722.0,275.0,31.92,2.8284271247461903
302.0,1198.0,34.0,2.8284271247461903
1253.0,866.0,32.68,2.8284271247461903
1305.0,128.0,31.12,2.8284271247461903
1451.0,234.0,31.16,2.8284271247461903
1822.0,153.0,34.56,2.8284271247461903
1330.0,739.0,32.44,2.8284271247461903
1021.0,560.0,32.2,2.8284271247461903
547.0,387.0,32.0,2.8284271247461903
707.0,1030.0,32.48,2.8284271247461903
1905.0,734.0,32.08,2.8284271247461903
41.0,4.0,31.92,2.8284271247461903
1613.0,540.0,31.48,2.8284271247461903
953.0,987.0,31.96,2.8284271247461903
670.0,1165.0,32.44,2.8284271247461903
855.0,149.0,31.96,2.8284271247461903
790.0,1094.0,32.24,2.8284271247461903
1841.0,912.0,32.24,2.8284271247461903
543.0,35.0,30.92,2.8284271247461903
66.0,990.0,32.8,2.8284271247461903
1861.0,13.0,30.84,2.8284271247461903
1058.0,1086.0,31.8,2.8284271247461903
666.0,521.0,30.84,2.8284271247461903
1374.0,205.0,31.04,2.8284271247461903
798.0,495.0,30.76,2.8284271247461903
1700.0,515.0,31.4,2.8284271247461903
73.0,578.0,31.68,2.8284271247461903
5.0,1131.0,34.28,2.8284271247461903
876.0,1058.0,32.48,2.8284271247461903
1149.0,490.0,30.68,2.8284271247461903
1161.0,103.0,30.76,2.8284271247461903
942.0,293.0,34.44,2.8284271247461903
1366.0,692.0,30.6,2.8284271247461903
1283.0,1094.0,31.4,2.8284271247461903
783.0,1050.0,31.64,2.8284271247461903
1119.0,726.0,32.84,2.8284271247461903
948.0,870.0,31.56,2.8284271247461903
1685.0,647.0,30.8,2.8284271247461903
1038.0,902.0,31.68,2.8284271247461903
572.0,105.0,33.4,2.8284271247461903
916.0,92.0,30.28,2.8284271247461903
633.0,161.0,30.76,2.8284271247461903
1646.0,648.0,30.56,2.8284271247461903
1033.0,324.0,30.24,2.8284271247461903
1026.0,106.0,30.12,2.8284271247461903
698.0,760.0,31.48,2.8284271247461903
1433.0,787.0,31.36,2.8284271247461903
449.0,1078.0,31.32,2.8284271247461903
216.0,540.0,31.28,2.8284271247461903
9.0,974.0,33.2,2.8284271247461903
1375.0,519.0,30.04,2.8284271247461903
144.0,1167.0,32.36,2.8284271247461903
738.0,161.0,29.8,2.8284271247461903
1705.0,1169.0,30.92,2.8284271247461903
1488.0,834.0,30.72,2.8284271247461903
1102.0,788.0,30.84,2.8284271247461903
784.0,1083.0,30.72,2.8284271247461903
1425.0,312.0,29.8,2.8284271247461903
860.0,983.0,31.36,2.8284271247461903
1257.0,88.0,29.92,2.8284271247461903
1396.0,565.0,29.76,2.8284271247461903
76.0,1037.0,31.72,2.8284271247461903
336.0,1118.0,30.92,2.8284271247461903
1787.0,1194.0,30.8,2.8284271247461903
298.0,541.0,30.56,2.8284271247461903
1131.0,241.0,29.64,2.8284271247461903
1815.0,127.0,38.2,2.8284271247461903
1779.0,559.0,29.6,2.8284271247461903
690.0,566.0,29.56,2.8284271247461903
301.0,1048.0,30.64,2.8284271247461903
1934.0,429.0,29.56,2.8284271247461903
523.0,1123.0,30.6,2.8284271247461903
1918.0,269.0,29.56,2.8284271247461903
675.0,881.0,31.2,2.8284271247461903
768.0,418.0,32.04,2.8284271247461903
1138.0,55.0,29.72,2.8284271247461903
1109.0,823.0,30.56,2.8284271247461903
986.0,642.0,29.52,2.8284271247461903
33.0,427.0,30.52,2.8284271247461903
1643.0,506.0,29.36,2.8284271247461903
1692.0,395.0,29.28,2.8284271247461903
289.0,853.0,30.52,2.8284271247461903
394.0,1026.0,30.48,2.8284271247461903
455.0,928.0,37.08,2.8284271247461903
445.0,1221.0,30.8,2.8284271247461903
31.0,497.0,30.32,2.8284271247461903
249.0,1028.0,30.4,2.8284271247461903
1350.0,484.0,29.08,2.8284271247461903
84.0,598.0,31.6,2.8284271247461903
513.0,49.0,29.12,2.8284271247461903
0.0,806.0,34.770270270270274,11.627978179512114
1863.0,863.0,29.88,2.8284271247461903
114.0,460.0,30.2,2.8284271247461903
728.0,266.0,29.32,2.8284271247461903
144.0,310.0,30.12,2.8284271247461903
384.0,1132.0,30.32,2.8284271247461903
991.0,1087.0,30.08,2.8284271247461903
865.0,270.0,29.04,2.8284271247461903
1004.0,487.0,29.0,2.8284271247461903
97.0,827.0,30.0,2.8284271247461903
225.0,1193.0,31.12,2.8284271247461903
1853.0,311.0,28.96,2.8284271247461903
259.0,937.0,29.92,2.8284271247461903
1232.0,17.0,29.12,2.8284271247461903
1525.0,542.0,29.16,2.8284271247461903
1546.0,588.0,29.0,2.8284271247461903
1264.0,71.0,29.04,2.8284271247461903
1636.0,910.0,29.16,2.8284271247461903
1084.0,510.0,28.8,2.8284271247461903
229.0,905.0,29.88,2.8284271247461903
1729.0,1172.0,29.64,2.8284271247461903
921.0,1175.0,29.88,2.8284271247461903
143.0,874.0,29.84,2.8284271247461903
1165.0,454.0,28.68,2.8284271247461903
1085.0,818.0,29.76,2.8284271247461903
1938.0,963.0,29.8,2.8284271247461903
1138.0,912.0,30.2,2.8284271247461903
1395.0,233.0,28.72,2.8284271247461903
852.0,142.0,29.0,2.8284271247461903
537.0,297.0,28.68,2.8284271247461903
1318.0,136.0,27.96,2.8284271247461903
1263.0,428.0,28.28,2.8284271247461903
